symbol,most_recent_quarter,shares_outstanding,payout_ratio,profit_margin,operating_margin,return_on_assets,return_on_equity,revenue_per_share,quarterly_revenue_growth,ebitda,diluted_eps,quarterly_earnings_growth,total_cash_per_share,total_debt_to_equity,current_ratio,operating_cash_flow
RELX,2020-12-30,1930000000.0,0.7193999999999999,0.1722,0.0,0.0753,0.563,-999.0,-0.095,-999.0,1.09,-0.069,-999.0,339.17,0.52,-999.0
REPX,2020-12-30,17790000.0,0.0,0.1991,0.2868,-999.0,-999.0,55.28,-0.221,47670000.0,8.86,-999.0,0.1,46.64,0.38,48670000.0
RES,2020-12-30,215820000.0,0.0,-0.3547,-0.17,-0.0689,-0.2903,2.82,-0.37,-6150000.0,-1.0,-999.0,0.4,4.8,5.38,77960000.0
REXR,2020-12-30,131430000.0,1.6863,0.2314,0.2975,0.0143,0.0263,2.73,0.192,202970000.0,0.51,-0.281,1.34,35.13,3.43,182990000.0
REZI,2020-12-30,143040000.0,0.0,0.0073,0.0688,0.0406,0.0206,40.46,0.151,435000000.0,0.29,-999.0,3.61,65.33,1.45,244000000.0
RFP,2020-12-30,80810000.0,0.0,0.0036,0.0604,0.0287,0.0086,32.52,0.151,338000000.0,0.12,-999.0,1.4,57.76,2.37,334000000.0
RGA,2020-12-30,67960000.0,0.4437,0.0283999999999999,0.0507,0.0056999999999999,0.032,223.18,0.095,913500000.0,6.31,-0.4379999999999999,53.48,27.6,1.02,3320000000.0
RGR,2020-12-30,17550000.0,0.2967,0.1589,0.2098999999999999,0.2141,0.3286,32.53,0.61,146970000.0,5.09,2.864,8.05,0.82,2.87,143810000.0
RGS,2020-12-30,38760000.0,0.0,-0.4871,-0.2693,-0.0555,-1.2572,11.98,-0.5,-85940000.0,-5.83,-999.0,1.42,1496.58,0.7,-132540000.0
RHP,2020-12-30,54980000.0,-999.0,-0.8057,-0.5372,-0.0455,-0.7764,9.43,-0.718,-63190000.0,-7.59,-999.0,1.04,870.8,1.07,-161520000.0
RIG,2020-12-30,616030000.0,0.0,-0.1798999999999999,0.0803,0.0069,-0.0487,5.12,-0.129,1250000000.0,-0.922,-999.0,1.87,73.22,1.98,398000000.0
RDN,2020-12-30,191690000.0,0.25,0.2736,0.389,0.0474,0.0944999999999999,7.36,-0.047,622320000.0,2.0,-0.0819999999999999,5.12,38.17,1.02,658430000.0
RIO,2020-12-30,1620000000.0,0.6435,0.2189999999999999,0.3789,0.1141,0.2141,27.58,0.125,21040000000.0,6.0,0.6629999999999999,8.07,26.65,1.8,15880000000.0
RLGT,2020-12-30,49970000.0,0.0,0.0137,0.0272,0.049,0.0969999999999999,17.09,0.084,39700000.0,0.23,0.474,0.15,30.69,1.33,25490000.0
RLGY,2020-12-30,115500000.0,0.0,-0.0579,0.0655999999999999,0.0352,-0.1843,54.0,0.2739999999999999,594000000.0,-3.13,-999.0,4.5,225.52,0.92,748000000.0
RLI,2020-12-30,45150000.0,0.2746,0.1597,0.1802,0.0296,0.1474,21.86,0.15,184640000.0,3.46,0.57,1.38,14.84,0.58,263260000.0
RLJ,2020-12-30,164970000.0,-999.0,-0.8565,-0.5281,-0.0272,-0.1382,2.87,-0.738,-57590000.0,-2.61,-999.0,5.5,103.42,7.36,-168710000.0
RM,2020-12-30,10870000.0,0.0833,0.0735,0.2148,0.0431,0.093,33.26,0.004,91390000.0,2.4,-0.085,0.74,290.84,7.09,172580000.0
RMAX,2020-12-30,18580000.0,1.4667,0.0412,0.1846,0.0558,0.1896999999999999,14.64,0.062,75790000.0,0.6,-0.5529999999999999,5.46,248.07,1.42,70850000.0
RMT,2020-12-30,43760000.0,0.2155,29.3801,-0.2243,-0.0012,0.2719,0.1,-0.125,-999.0,2.86,4.634,0.0,4.26,0.34,13990000.0
RNG,2020-12-30,79330000.0,0.0,-0.0701,-0.0957,-0.0389,-0.1575,13.35,0.3229999999999999,-37630000.0,-0.94,-999.0,7.07,473.79,2.11,-35190000.0
RNGR,2020-12-30,8540000.0,0.0,-0.0548,-0.0916,-0.0401999999999999,-0.0953999999999999,22.01,-0.483,17800000.0,-1.21,-999.0,0.33,18.51,1.08,25500000.0
RNR,2020-12-30,50810000.0,0.0914,0.1481,0.2030999999999999,0.0229,0.0993999999999999,109.27,0.239,1060000000.0,15.31,3.588,412.9,10.87,2.74,1990000000.0
ROG,2020-12-30,18700000.0,0.0,0.0623,0.1408,0.0557,0.0511,42.96,0.087,184410000.0,2.67,-999.0,10.26,3.39,4.25,165060000.0
RPAI,2020-12-30,214610000.0,3.9375,0.0339,0.2057,0.0153,0.009,2.02,-0.113,249010000.0,0.07,-0.8859999999999999,0.19,117.65,1.16,183170000.0
RKT,2020-12-30,115370000.0,0.0,0.0124,0.6235,0.2162,1.6512,142.78,1.4240000000000002,10030000000.0,-999.0,-999.0,33.53,350.81,31.93,-999.0
PB,2020-12-30,92560000.0,0.3292,0.4629999999999999,0.5920000000000001,0.016,0.0874,12.27,0.107,-999.0,5.68,0.5920000000000001,14.46,-999.0,-999.0,582320000.0
RCUS,2020-12-30,64920000.0,0.0,-1.5849000000000002,-1.6027,-0.1592,-0.3689,1.41,-0.027,-121090000.0,-2.24,-999.0,10.28,3.61,6.05,111170000.0
RBA,2020-12-30,109710000.0,0.5455,0.1235,0.1986,0.0746,0.1775,12.63,0.154,318450000.0,1.54,-0.053,2.54,80.54,1.08,257870000.0
PTN,2020-12-30,230030000.0,0.0,0.0,61.7019,-0.1944,-0.3343,-0.0,-999.0,-27870000.0,-0.117,-999.0,0.31,1.65,11.79,-19200000.0
PUK,2020-12-30,1300000000.0,0.3840999999999999,0.0378,0.0409,0.0029,0.1046,43.11,0.506,2840000000.0,1.63,-999.0,7.24,85.2,2.4,1970000000.0
PUMP,2020-12-30,101960000.0,0.0,-0.1356,-0.0265,-0.0105,-0.1163,7.83,-0.645,132360000.0,-1.06,-999.0,0.68,0.09,1.61,139120000.0
PVG,2020-12-30,187430000.0,0.0,-0.0622,0.3293,0.0846,-0.0408,3.31,0.252,313730000.0,-0.21,-999.0,0.93,29.19,1.58,317310000.0
PYN,2020-12-30,5730000.0,1.2526000000000002,0.4521,0.7903,0.0184,0.0202,-999.0,-0.1669999999999999,-999.0,0.12,0.175,-999.0,14.21,0.08,10860000.0
PZG,2020-12-30,36230000.0,0.0,0.0,69.1354,-0.0692,-0.1359,-0.0,-999.0,-5630000.0,-0.2,-999.0,0.1,10.41,6.49,-4320000.0
PZN,2020-12-30,16840000.0,1.0577,0.064,0.3987,0.178,0.4746,8.06,0.037,56490000.0,0.51,-999.0,3.88,10.93,2.93,-999.0
QEP,2020-12-30,242570000.0,2.0,0.0044,0.0196,0.0017,0.0012,3.0,-0.3779999999999999,588200000.0,0.01,-999.0,0.25,61.58,0.66,673200000.0
QGEN,2020-12-30,227980000.0,0.0,0.192,0.2725,0.0571,0.1347,8.19,0.382,707240000.0,1.53,3.733,3.14,73.24,2.71,457810000.0
QS,2020-12-30,210340000.0,0.0,0.0,0.0,-0.0817,-1.8402,-999.0,-999.0,-73520000.0,-999.0,-999.0,2.72,1.2,81.71,-61260000.0
QSR,2020-12-30,305140000.0,1.3,0.0978,0.3201,0.044,0.188,16.45,-0.0819999999999999,1780000000.0,1.6,-0.4479999999999999,5.11,388.93,1.41,921000000.0
QTS,2020-12-30,64519999.99999999,-999.0,0.0296,0.1265,0.0118999999999999,0.0096,8.85,0.1639999999999999,235520000.0,-0.47,-999.0,0.35,124.77,0.59,299720000.0
RCI,2020-12-30,393770000.0,0.639,0.1144,0.0,0.0532,0.1677,-999.0,-0.069,-999.0,2.8,-0.0409999999999999,-999.0,222.05,1.05,-999.0
QTWO,2020-12-30,55600000.0,0.0,-0.3417,-0.2115,-0.0438999999999999,-0.2691,7.74,0.255,-55440000.0,-2.65,-999.0,9.69,93.75,4.23,-2890000.0
QUOT,2020-12-30,92580000.0,0.0,-0.1466,-0.0696,-0.0329,-0.2457,4.93,0.2019999999999999,1910000.0,-0.72,-999.0,2.41,79.66,3.12,26460000.0
ACRE,2020-12-30,33480000.0,2.0,0.359,0.4306,0.0118,0.0486,1.85,0.071,-999.0,0.66,0.491,2.26,302.54,6.41,31760000.0
ACU,2020-12-30,3340000.0,0.2365,0.0494,0.0696,0.0593,0.1367,49.06,0.207,15170000.0,2.31,1.092,1.25,76.48,4.18,-999.0
ADC,2020-12-30,63470000.0,1.3822,0.3676,0.52,0.0247,0.0436,4.8,0.37,211440000.0,1.74,0.047,0.13,49.58,0.63,142960000.0
AZEK,2020-12-30,154740000.0,0.0,-0.1081,-0.0063,-999.0,-0.113,7.16,0.278,93920000.0,-999.0,-999.0,1.36,36.03,3.75,174840000.0
AZRE,2020-12-30,48030000.0,0.0,-0.1215,0.0,0.0306,-0.0643,-999.0,0.155,-999.0,-0.11,-999.0,-999.0,373.03,1.09,-999.0
AZUL,2020-12-30,114010000.0,0.0,-1.8862,0.0,-0.077,-999.0,-999.0,-0.467,-999.0,-999.0,-999.0,-999.0,-999.0,0.53,-999.0
B,2020-12-30,50650000.0,0.5161,0.0564,0.1255,0.0326,0.0478,22.1,-0.2189999999999999,228710000.0,1.24,-0.568,1.56,53.1,2.17,215460000.0
BABA,2020-12-30,2710000000.0,0.0,0.2471,0.0,0.0453,0.1565,-999.0,0.369,-999.0,9.31,0.524,-999.0,13.79,1.67,-999.0
R,2020-12-30,53700000.0,-999.0,-0.0144999999999999,0.0578,0.0222,-0.0473,160.8,-0.0279999999999999,2290000000.0,-2.35,-999.0,2.82,304.82,0.78,2180000000.0
RACE,2020-12-30,184750000.0,0.3445,0.1757,0.0,0.076,0.3717,-999.0,0.152,-999.0,4.49,0.564,-999.0,152.29,1.65,-999.0
RAMP,2020-12-30,66920000.0,0.0,-0.1433,-0.2435,-0.0501999999999999,-0.0566,6.48,0.172,-75180000.0,-0.93,-999.0,9.96,1.41,5.46,-3100000.0
QUAD,2020-12-30,41660000.0,-999.0,-0.0438,0.0302,0.0255,-0.6478,57.9,-0.212,270200000.0,-2.54,-999.0,1.09,1192.33,1.0,190200000.0
RPT,2020-12-30,81220000.0,-999.0,-0.0529,0.1352,0.0085,-0.0127,2.42,-0.174,100450000.0,-0.21,-999.0,2.57,132.39,5.27,63060000.0
PARR,2020-12-30,53980000.0,0.0,-0.1309,-0.0741,-999.0,-0.7957,58.63,-0.489,-143270000.0,-7.68,-999.0,2.36,287.7,-999.0,-999.0
PAGS,2020-12-30,179080000.0,0.0,0.2866,0.0,-0.0139999999999999,0.149,-999.0,0.455,-999.0,0.7,-0.0409999999999999,-999.0,-999.0,1.66,-999.0
NHI,2020-12-30,45190000.0,1.0652,0.5615,0.6727,0.045,0.1226999999999999,7.38,-0.025,304940000.0,4.14,-0.1169999999999999,0.96,98.92,2.01,232150000.0
NIO,2020-12-30,1560000000.0,0.0,-0.3450999999999999,0.0,-0.0832,-0.4154,-999.0,1.332,-999.0,-44.1,-999.0,-999.0,29.6,3.31,-999.0
NJR,2020-12-30,96250000.0,0.6262,0.1110999999999999,0.1245,0.0266,0.113,18.71,-0.261,351370000.0,2.07,0.07,0.23,149.31,1.17,288270000.0
NLS,2020-12-30,30340000.0,0.0,0.1083,0.1782,0.2286,0.4966,18.41,0.8170000000000001,107920000.0,1.86,7.297999999999999,3.06,23.22,2.0,71660000.0
NLY,2020-12-30,1400000000.0,-999.0,-0.7329000000000001,0.8312,-0.0081,-0.0596999999999999,0.86,-0.295,-999.0,-0.73,-0.275,0.2,519.99,0.17,527970000.0
ATHM,2020-12-30,119080000.0,0.1921,0.3933,0.0,0.0917999999999999,0.204,-999.0,0.066,-999.0,3.3,0.035,-999.0,1.08,4.39,-999.0
ATI,2020-12-30,126830000.0,0.0,-0.5274,0.0182,0.0069999999999999,-1.1004,23.57,-0.354,181800000.0,-12.43,-999.0,5.09,255.57,3.16,166900000.0
ATR,2020-12-30,65160000.0,0.4486,0.0731,0.1263,0.0613,0.1251,45.47,0.1159999999999999,590400000.0,3.21,0.0969999999999999,4.61,67.21,1.75,570150000.0
ATTO,2020-12-30,14030000.0,0.0,-0.0331,0.0286,0.0203,-0.287,95.44,-0.135,117300000.0,-3.16,-999.0,14.2,610.1,1.41,128200000.0
ATUS,2020-12-30,290570000.0,0.0,0.0441,0.2229,0.0408,0.8242,17.03,0.025,4290000000.0,0.75,1003.474,0.6,-999.0,0.31,2980000000.0
AU,2020-12-30,416890000.0,0.0417,0.2153,0.3248,0.1236999999999999,0.3005,10.56,0.268,1960000000.0,2.27,-999.0,3.19,55.72,2.43,1650000000.0
AUMN,2020-12-30,157510000.0,0.0,-1.6119,-1.3548,-0.3015,-1.0341,0.04,-0.43,-6430000.0,-0.069,-999.0,0.06,10.98,4.49,-9480000.0
AUY,2020-12-30,964260000.0,0.3423,0.1304,0.4596,0.0576999999999999,0.0433,1.64,0.203,795600000.0,0.21,6.09,0.69,20.43,2.08,617800000.0
AVA,2020-12-30,69260000.0,0.8526,0.098,0.1712,0.0227,0.0653,19.45,0.044,450490000.0,1.9,0.157,0.2,120.44,0.68,331000000.0
AVAL,2020-12-30,1110000000.0,0.5624,0.1372,0.0,0.0154,0.1347,-999.0,0.049,-999.0,0.76,-0.1119999999999999,-999.0,-999.0,-999.0,-999.0
NMR,2020-12-30,3060000000.0,0.2833,0.1868,0.0,0.0060999999999999,0.098,-999.0,0.2,-999.0,0.28,0.7240000000000001,-999.0,926.22,1.25,-999.0
NNI,2020-12-30,27200000.0,0.0909,0.3217,0.196,0.0151,0.1393,28.05,-0.012,-999.0,9.02,4.545,3.16,735.8,54.42,212820000.0
NNN,2020-12-30,175270000.0,1.6967,0.3463,0.6015999999999999,0.033,0.0529,3.84,-0.0579999999999999,593200000.0,1.22,-0.1689999999999999,1.52,74.78,16.15,450190000.0
NNVC,2020-12-30,10680000.0,0.0,0.0,0.0,-0.1692,-0.8231999999999999,-999.0,-999.0,-4670000.0,-1.626,-999.0,1.72,-999.0,54.49,-8660000.0
NOA,2020-12-30,29170000.0,0.1,0.0983,0.0,0.0533999999999999,0.2296,-999.0,-0.278,-999.0,0.14,0.2189999999999999,-999.0,179.3,1.1,-999.0
NOK,2020-12-30,5620000000.0,0.0,-0.1155,0.0,0.0279999999999999,-0.1798999999999999,-999.0,-0.049,-999.0,-0.192,-999.0,-999.0,51.7,1.55,-999.0
NOMD,2020-12-30,176060000.0,0.0,0.0895,0.0,0.0416,0.0960999999999999,-999.0,0.047,-999.0,1.01,0.276,-999.0,87.44,1.06,-999.0
NOVA,2020-12-30,108060000.0,0.0,-1.5687,-0.1861,-0.0062,-0.2933,1.83,0.131,38360000.0,-9.37,-999.0,1.94,160.86,2.17,-131470000.0
NP,2020-12-30,16840000.0,-999.0,-0.0199,0.0812,0.0493,-0.0408,47.14,-0.031,101100000.0,-0.96,-0.359,2.2,58.76,2.34,93400000.0
NPO,2020-12-30,20750000.0,-999.0,0.1717,0.0637,0.0208,-0.0227999999999999,52.39,-0.037,139200000.0,8.99,-999.0,11.16,47.63,2.87,51400000.0
NHC,2020-12-30,15360000.0,0.7646999999999999,0.0428,0.0324,0.015,0.0532,63.89,-0.03,73730000.0,2.72,1.001,21.04,24.31,1.62,203260000.0
NGVT,2020-12-30,40470000.0,0.0,0.1492,0.2413,0.0819,0.3093,29.42,0.073,393600000.0,4.37,0.038,6.37,212.09,2.81,352400000.0
NGVC,2020-12-30,22580000.0,0.2887,0.0203,0.0287,0.0288,0.1506,47.59,0.152,62640000.0,0.97,0.944,1.09,329.51,1.07,68370000.0
NGL,2020-12-30,129170000.0,-999.0,-0.1275,0.0351,0.0171,-0.2916,40.04,-0.3429999999999999,505510000.0,-5.816,-999.0,0.07,197.0,1.27,316180000.0
MTW,2020-12-30,34580000.0,0.0,-0.0132,0.0305,0.0171,-0.0296,41.61,-0.071,81500000.0,-0.55,-0.8059999999999999,3.72,54.36,1.99,-35100000.0
MTX,2020-12-30,33850000.0,0.0608,0.0705,0.131,0.0412999999999999,0.079,46.63,-0.019,302900000.0,3.29,0.072,10.98,66.91,3.49,240600000.0
MTZ,2020-12-30,73870000.0,0.0,0.0511,0.0684999999999999,0.053,0.17,86.83,-0.042,730900000.0,4.38,0.121,5.85,74.38,1.67,937250000.0
MUFG,2020-12-30,12840000000.0,0.6960999999999999,0.0895,0.0,0.0011,0.0212,-999.0,-0.335,-999.0,0.86,-999.0,-999.0,-999.0,-999.0,-999.0
MUR,2020-12-30,153600000.0,-999.0,-0.6557999999999999,-0.0758,-0.0074,-0.2462,11.41,-0.419,963040000.0,-7.48,-999.0,2.02,89.59,1.4,802710000.0
MUSA,2020-12-30,27250000.0,0.0191,0.0406,0.0588999999999999,0.1301,0.4865,326.25,-0.1939999999999999,722700000.0,13.08,0.282,6.0,147.01,1.18,563700000.0
MWA,2020-12-30,158440000.0,0.425,0.0793,0.1429,0.0653,0.1253999999999999,6.26,0.1169999999999999,196500000.0,0.5,0.621,1.39,72.59,4.24,186800000.0
MX,2020-12-30,35780000.0,0.0,0.6803,0.0644,0.035,0.3452,14.4,-0.285,49130000.0,7.54,1.842,7.82,25.5,2.36,7470000.0
MXC,2020-12-30,2070000.0,0.0,-0.1101999999999999,-0.1178999999999999,-0.0173,-0.0312,1.15,-0.091,-999.0,-0.13,1.287,0.02,13.5,3.23,-999.0
MXL,2020-12-30,74540000.0,0.0,-0.206,-0.1043999999999999,-0.0362,-0.2446,6.54,1.781,22640000.0,-1.35,-999.0,2.0,100.38,1.55,73590000.0
MYOV,2020-12-30,90800000.0,0.0,0.0,-7.1439,-0.3429999999999999,-999.0,0.39,-999.0,-245660000.0,-2.66,-999.0,8.21,-999.0,2.99,444340000.0
MYTE,2020-12-30,85780000.0,0.0,0.0575,0.0,-999.0,-999.0,-999.0,0.3289999999999999,-999.0,-999.0,1.484,-999.0,262.23,1.82,-999.0
NPTN,2020-12-30,50780000.0,0.0,-0.0118,0.0169,0.0118999999999999,-0.0256,7.5,-0.34,32300000.0,-0.09,-999.0,2.46,27.83,2.65,54930000.0
NAT,2020-12-30,151200000.0,0.6934999999999999,0.2142,0.3478,0.0506,0.0838,1.59,-0.919,149060000.0,0.34,-999.0,0.38,59.54,2.51,110940000.0
NBR,2020-12-30,7360000.0,-999.0,-0.3775,-0.1473,-0.032,-0.3654,302.32,-0.379,563890000.0,-118.69,-999.0,65.46,176.6,2.19,349760000.0
NC,2020-12-30,5490000.0,0.3655,0.1152,-0.3137999999999999,-0.0547,0.0501,18.28,-0.141,-22190000.0,2.1,-999.0,12.53,19.67,3.6,-2490000.0
NCR,2020-12-30,130100000.0,0.0,-0.0127,0.0673,0.03,-0.0043,48.34,-0.135,611000000.0,-0.86,-999.0,2.61,281.42,1.19,641000000.0
NEP,2020-12-30,75890000.0,-999.0,-0.0545,0.2759,0.0127,-0.0322,13.41,0.0289999999999999,627000000.0,-0.81,0.73,1.42,54.92,1.18,665000000.0
NET,2020-12-30,250300000.0,0.0,-0.2769,-0.2330999999999999,-0.0567999999999999,-0.1548,1.44,0.5,-66800000.0,-0.72,-999.0,3.36,52.43,7.99,-17130000.0
NETI,2020-12-30,11270000.0,-999.0,0.0,-0.2091,-0.0169,-1.1711,17.26,-0.1689999999999999,14140000.0,-999.0,-999.0,7.7,203.41,1.35,-38830000.0
NEU,2020-12-30,10920000.0,0.3084,0.1346,0.1678,0.1104,0.375,183.46,-0.012,421430000.0,24.64,0.335,11.46,88.55,2.87,284150000.0
NEWR,2020-12-30,63070000.0,0.0,-0.2427,-0.2171999999999999,-0.0713,-0.3972,10.86,0.087,-102370000.0,-2.64,-999.0,12.44,118.39,2.55,103140000.0
NEX,2020-12-30,215160000.0,0.0,-0.2885,-0.2128,-0.1133,-0.4804,5.62,-0.593,46200000.0,-999.0,-999.0,1.28,70.08,2.21,68890000.0
NEXA,2020-12-30,132440000.0,-999.0,-0.2867,0.0802,0.0186,-0.318,14.73,0.083,403650000.0,-4.22,-999.0,8.47,126.45,1.97,291700000.0
NFG,2020-12-30,91160000.0,-999.0,-0.0859,0.3081,0.0432,-0.0626999999999999,17.32,-0.0069999999999999,789760000.0,-1.49,-0.102,1.2,129.88,0.5,777800000.0
NGD,2020-12-30,680500000.0,0.0,-0.1233,0.1198,0.0219,-0.0906,0.95,0.429,263100000.00000003,-0.12,-999.0,0.34,65.67,2.64,294800000.0
NBHC,2020-12-30,30640000.0,0.2807,0.2801,0.3629,0.0141,0.1116,10.25,0.183,-999.0,2.85,0.392,20.58,-999.0,-999.0,-9870000.0
NR,2020-12-30,90950000.0,0.0,-0.1638,-0.132,-0.0504999999999999,-0.1557,5.46,-0.315,-19730000.0,-0.895,-999.0,0.27,24.41,2.14,55790000.0
NREF,2020-12-30,5020000.0,0.816,0.2959,0.787,0.0076,0.0909,8.34,2.94,-999.0,-999.0,-999.0,6.02,1428.11,36.8,32900000.0
NRZ,2020-12-30,414800000.0,-999.0,0.0,8.871699999999999,-0.0348,-0.2144,-0.36,-0.061,-999.0,-3.53,-0.622,2.98,476.72,0.85,1860000000.0
OHI,2020-12-30,231780000.0,3.8286,0.1785,0.5093,0.0294,0.0391,3.92,0.069,770190000.0,0.7,0.031,0.71,128.06,1.51,708260000.0
OI,2020-12-30,157170000.0,0.0318,0.0409,0.0762,0.0314,0.5472,38.84,-0.081,866000000.0,1.57,-999.0,3.58,1316.71,1.21,457000000.0
OII,2020-12-30,99310000.0,0.0,-0.2718,-0.0174,-0.0083,-0.6082,18.42,-0.243,3260000.0,-5.01,-999.0,4.65,175.6,2.68,136650000.0
OIS,2020-12-30,61040000.0,0.0,-0.7341,-0.1812,-0.0501999999999999,-0.4727,10.67,-0.424,-17090000.0,-7.83,-999.0,1.18,29.08,2.61,132750000.0
OLN,2020-12-30,158650000.0,-999.0,-0.1684,-0.0034,-0.0014,-0.5015,36.47,0.192,548800000.0,-6.14,-999.0,1.2,291.57,1.43,418400000.0
OMF,2020-12-30,134350000.0,0.6359,0.2822,0.3927,0.0322,0.1878999999999999,19.2,0.18,-999.0,5.41,0.375,16.91,522.09,303.98,2210000000.0
OMI,2020-12-30,73500000.0,0.0072,0.0034999999999999,0.0283,0.043,0.15,133.82,0.078,323210000.0,0.47,-999.0,1.13,168.13,1.59,339220000.0
OPY,2020-12-30,12580000.0,0.0516,0.104,0.2166,0.0475,0.1924,93.57,0.4589999999999999,-999.0,9.3,2.219,59.69,108.19,1.24,-54060000.0
OR,2020-12-30,167330000.0,2.0,0.079,0.0,0.012,0.0097,-999.0,0.265,-999.0,-0.27,-999.0,-999.0,22.37,3.06,-999.0
ORA,2020-12-30,55840000.0,0.2667,0.1211999999999999,0.2758,0.0341,0.0586,13.68,-0.068,354410000.0,1.65,0.642,8.01,76.17,3.13,265000000.0
AVLR,2020-12-30,85430000.0,0.0,-0.0983,-0.118,-0.0306,-0.0637,6.18,0.345,-38840000.0,-0.61,-999.0,7.91,6.29,2.2,42620000.0
AVNS,2020-12-30,47970000.0,0.0,-0.038,0.0081999999999999,0.0021,-0.0216,14.95,-0.025,48800000.0,-0.57,-999.0,2.33,19.8,2.81,-2500000.0
OGS,2020-12-30,53240000.0,0.5870000000000001,0.1284,0.195,0.0318,0.09,28.8,0.07,493330000.0,3.68,0.14,0.15,91.28,0.68,364500000.0
AVNT,2020-12-30,91290000.0,0.5616,0.0406,0.0834999999999999,0.0416,0.0968,35.98,0.514,382500000.0,-999.0,-0.84,7.11,116.97,2.0,221600000.0
ORAN,2020-12-30,2660000000.0,0.3555,0.1141,0.0,0.0332,0.1415,-999.0,-0.008,-999.0,0.88,0.982,-999.0,117.47,0.89,-999.0
ORC,2020-12-30,85120000.0,26.3333,0.1679,0.1679,0.0005,0.0052,0.19,-0.0969999999999999,-999.0,0.03,-0.115,2.83,873.8,0.09,55370000.0
ORCC,2020-12-30,391400000.0,1.24,0.4827,0.8371,0.0409999999999999,0.0661,2.07,0.094,-999.0,1.42,0.289,0.92,92.1,1.79,-999.0
ORI,2020-12-30,304060000.0,0.4492,0.078,0.1022,0.0209,0.0917,24.01,0.1989999999999999,759100000.0,1.87,0.884,2.92,19.62,1.07,1180000000.0
ORN,2020-12-30,30460000.0,0.0,0.0285,0.0252,0.0277,0.1359,23.57,-0.148,45130000.0,0.67,22.057,0.05,53.08,1.3,46030000.0
OSK,2020-12-30,68380000.0,0.2657,0.0472,0.0712,0.0518,0.1134,98.82,-0.07,570900000.0,4.63,-0.0819999999999999,13.14,33.47,2.19,845300000.0
OUT,2020-12-30,145070000.0,-999.0,-0.0493,0.0521999999999999,0.0072,-0.048,8.57,-0.312,213000000.0,-0.56,-0.904,4.9,298.83,1.82,130600000.0
OVV,2020-12-30,259860000.0,-999.0,-1.1067,0.0496,0.0095,-0.8856999999999999,21.2,-0.127,2140000000.0,-999.0,-999.0,0.19,208.81,0.51,1900000000.0
PAC,2020-12-30,52560000.0,0.0,0.1982999999999999,0.0,0.0516,0.0882,-999.0,0.002,-999.0,4.44,-0.76,-999.0,124.75,3.2,-999.0
PACE,2020-12-30,45000000.0,0.0,0.0,0.0,-0.0018,-0.2541,-999.0,-999.0,-999.0,-0.02,-999.0,0.01,-999.0,1.52,-999.0
PACK,2020-12-30,69050000.0,0.0,-0.0785,0.0557,0.0093,-0.0444,4.12,0.183,79300000.0,-0.32,-999.0,0.64,85.62,1.86,63800000.0
PAG,2020-12-30,80390000.0,0.1246,0.0266,0.0312,0.0293,0.1776,253.66,-0.013,754000000.0,6.74,0.97,0.62,218.82,0.94,1200000000.0
AVTR,2020-12-30,578340000.0,0.0,0.0182,0.1155,0.0469,0.0454,11.09,0.175,1130000000.0,0.09,-0.2689999999999999,0.49,187.96,1.79,929800000.0
PAI,2020-12-30,9510000.0,0.4401,1.9115,0.828,0.023,0.085,0.7,-0.03,-999.0,1.35,0.7909999999999999,-999.0,-999.0,11.85,-999.0
OGEN,2020-12-30,109650000.0,0.0,0.0,0.0,-0.8665999999999999,-1.5513,-999.0,-999.0,-26590000.0,-0.468,-999.0,0.16,5.34,13.4,-16950000.0
OGCP,2020-12-30,6330000.0,-999.0,-0.0382,0.1081,0.01,-0.0124,2.11,-0.259,235280000.0,0.39,-0.975,1.85,125.61,7.04,182290000.0
NS,2020-12-30,109470000.0,-999.0,-0.1343,0.2918,0.045,-0.095,13.57,-0.033,717470000.0,-3.15,-0.802,1.4,201.1,1.46,526000000.0
NSA,2020-12-30,71360000.0,2.5472,0.1124,0.3352,0.0275,0.0550999999999999,6.5,0.14,262130000.0,0.53,0.379,0.26,141.19,0.73,220650000.0
NSP,2020-12-30,38210000.0,0.452,0.0322,0.0454,0.0817,5.7347,111.34,-0.017,217180000.0,3.54,-0.79,15.42,1020.14,1.19,346350000.0
NTB,2020-12-30,50000000.0,0.6069,0.2979,0.3307,0.0103,0.1513,9.78,-0.078,-999.0,2.9,-0.042,80.23,-999.0,-999.0,188150000.0
NTCO,2020-12-30,687590000.0,0.0,-0.0176,0.0,0.0210999999999999,-0.0339,-999.0,1.579,-999.0,-999.0,6.952999999999999,-999.0,64.56,1.16,-999.0
NTP,2020-12-30,39200000.0,0.0,0.2371,0.2941,0.0231,0.0530999999999999,1.64,80.76,23240000.0,0.39,-999.0,3.65,31.66,2.57,-130820000.0
NTR,2020-12-30,569790000.0,2.2222,0.0229,0.0759,0.0202,0.0203,35.2,0.171,3230000000.0,0.81,-999.0,2.55,50.79,1.35,3320000000.0
NTST,2020-12-30,28200000.0,30.0,0.0216,0.0353,0.0013,0.0005,1.95,1.783,16649999.999999998,-999.0,-999.0,2.74,32.97,22.6,12750000.0
NUS,2020-12-30,50840000.0,0.4132,0.0741,0.0998,0.0864,0.2163,49.37,0.283,331560000.0,3.63,0.8320000000000001,8.99,56.18,1.66,379140000.0
